type,id,lat,lon,brand,shop,city,street,housenumber,postcode
node,903622917,46.7473993,7.625974,ALDI,supermarket,Thun,Frutigenstrasse,46C;46a,3600
node,910839781,46.3987905,8.1473797,Volg,supermarket,Ernen,Mühlebachstrasse,8,3995
node,921188281,46.893384,7.4975955,Coop,supermarket,Belp,Schützenweg,3,3123
node,922264343,46.1824564,6.1344159,Migros,supermarket,Carouge,Avenue Vibert,29,1227
node,922783656,46.8966085,7.4931656,Migros,supermarket,Belp,Steinbachstrasse,28,3123
node,935144988,47.2297668,8.527212,Denner,supermarket,Kappel am Albis,Albisstrasse,8,8926
node,939538237,47.1825379,8.4612037,Migros,supermarket,Cham,Zugerstrasse,15-17,6330
node,956199310,47.4126594,9.1858853,Migros,supermarket,Flawil,Magdenauerstrasse,10,9230
node,958154999,47.2259117,8.8182095,Migros,supermarket,Rapperswil,Untere Bahnhofstrasse,19,8640
node,963198491,47.1381682,8.5793078,Migros,supermarket,Unterägeri,Zugerstrasse,32,6314
node,963198496,47.1378292,8.5812784,Coop,supermarket,Unterägeri,Waldheimstrasse,2,6314
node,983971502,47.0498728,8.2602561,Migros,supermarket,Luzern,Fanghöfli,14,6014
node,995471959,47.3793846,8.5594679,Migros,supermarket,Zürich,Toblerstrasse,73,8044
node,1003935154,47.4028208,9.3366942,Spar,supermarket,St. Gallen,Wolfganghof,2,9014
node,1004502006,47.4028716,8.5465484,Spar,supermarket,Zürich,Schaffhauserstrasse,239,8057
node,1012741733,47.6481179,9.1759674,Migros,supermarket,Kreuzlingen,Hauptstrasse,63,8280
node,1022612040,46.9232213,7.4142401,Migros,supermarket,Köniz,Bläuacker,10,3098
node,1027136881,47.4256283,8.4969763,Coop,supermarket,Zürich,Mühlackerstrasse,199,8046
node,1041063962,46.5139141,6.6471599,Coop,supermarket,Lausanne,Chemin des Faverges,15,1006
node,1044553874,47.2421864,8.6556101,Coop,supermarket,Au,Alte Landstrasse,26,8804
node,1052078781,47.4193147,8.5568084,ALDI,supermarket,Zürich,Schärenmoosstrasse,77,8052
node,1053855927,47.1733025,8.5171183,Denner,supermarket,Zug,Baarerstrasse,22,6300
node,1057414921,46.9584422,7.4913675,Denner,supermarket,Ostermundigen,Bernstrasse,79,3072
node,1069059529,47.0461309,8.3072505,Migros,supermarket,Luzern,Winkelriedstrasse,58,6003
node,1069059588,47.0465392,8.3068307,Coop,supermarket,Luzern,Winkelriedstrasse,56,6000
node,1072910460,47.4400546,8.2083483,Migros,supermarket,Lupfig,Flachsacherstrasse,17,5242
node,1077316887,47.1360843,8.1356322,Landi,supermarket,Nottwil,Kantonsstrasse,14,6207
node,1077327038,47.1359194,8.1348987,Spar,supermarket,Nottwil,Kantonsstrasse,11a,6207
node,1077327040,47.1364083,8.1338097,Denner,supermarket,Nottwil,Kantonsstrasse,15,6207
node,1080559663,47.0767246,8.3007278,Spar,supermarket,Emmen,Seetalstrasse,98,6032
node,1083855663,47.019095,8.309215,Migros,supermarket,Horw,Gemeindehausplatz,14-15,6048
node,1083855709,47.0196454,8.3106581,Coop,supermarket,Horw,Kantonsstrasse,100,6048
node,1095049107,47.0176249,8.303642,Landi,supermarket,Horw,Technikumstrasse,1,6048
node,1100335848,47.3374585,8.474882,Volg,supermarket,Wettswil,Kirchgasse,2,8907
node,1107499836,47.3109533,8.2511027,Volg,supermarket,Sarmenstorf,Im Zentrum,1e,5614
node,1120204904,47.5706583,9.365415,ALDI,supermarket,Romanshorn,Sonnenstrasse,9,8590
node,1128613697,47.0778669,8.2747874,Denner,supermarket,Emmenbrücke,Sonnenplatz,1,6020
node,1139385119,47.1752994,8.6654156,Volg,supermarket,Hütten,Dorfstrasse,26,8825
node,1142280066,47.1135161,7.8401905,Migros,supermarket,Huttwil,Bernstrasse,6,4950
node,1145599864,47.0737083,8.2922426,Migros,supermarket,Emmenbrücke,Seetalstrasse,50,6020
node,1151988853,46.9739266,8.4216419,Spar,supermarket,Buochs,Beckenriederstrasse,5,6374
node,1151988887,46.9668962,8.4738582,Volg,supermarket,Beckenried,Kirchweg,10,6375
node,1156328601,47.093926,8.2690493,Denner,supermarket,Rothenburg,Stationsstrasse,9,6023
node,1165255718,47.416306,8.1665132,Migros,supermarket,Wildegg,Bruggerstrasse,11c,5103
node,1168833492,47.5469654,7.5643633,Migros,supermarket,Basel,Neuweilerplatz,7,4054
node,1175598094,46.9012844,8.2757488,Coop,supermarket,Kerns,Dorfstrasse,12,6064
node,1191792633,47.0898165,8.2738856,Migros,supermarket,Emmenbrücke,Kapfstrasse,3,6020
node,1201325118,47.015424,7.4841326,Denner,supermarket,Moosseedorf,Sandstrasse,11a,3302
node,1213912708,47.0372758,8.308466899999999,Coop,supermarket,Luzern,Breitenlachenstrasse,20,6005
node,1225871563,47.0803129,9.4770766,Volg,supermarket,Azmoos,Poststrasse,52,9478
node,1234617599,47.4804478,8.4643849,Migros,supermarket,Dielsdorf,Ruchwiesenstrasse,2,8175
node,1242864993,47.0510053,8.2709761,Coop,supermarket,Littau,Luzernerstrasse,88,6014
node,1249802351,47.4929891,8.1878848,Volg,supermarket,Riniken,Hirschenstrasse,4,5223
node,1254632069,47.0372902,8.3287849,Coop,supermarket,Luzern,Langensandstrasse,23,6005
node,1254632070,47.0374219,8.3282536,Migros,supermarket,Luzern,Langensandstrasse,23,6005
node,1260264498,47.1693694,8.2449368,Volg,supermarket,Römerswil LU,Dorf,4,6027
node,1260438019,46.7063626,8.5993856,Volg,supermarket,Wassen,Gotthardstrasse,42,6484
node,1263651484,47.484908,7.5476011,Migros,supermarket,Ettingen,Therwilerstrasse,9,4107
node,1278535198,47.1413116,8.4287189,Migros,supermarket,Rotkreuz,Buonaserstrasse,1,6343
node,1287226888,47.0787878,7.3039734,Migros,supermarket,Lyss,Steinweg,28,3250
node,1287601534,47.3986111,8.4593802,ALDI,supermarket,Schlieren,Wagistrasse,20,8952
node,1289493510,46.9226841,7.414845,ALDI,supermarket,Köniz,Stapfenstrasse,4,3098
node,1291687161,47.0420298,9.4335724,Aldi,supermarket,Mels,Grossfeldstrasse,61,8887
node,1296183512,47.4621586,8.3104016,Lidl Schweiz,supermarket,Wettingen,Schwimmbadstrasse,29,5430
node,1300463358,47.3970551,8.4490051,Coop,supermarket,Schlieren,Zürcherstrasse,6,8952
node,1300703154,47.556334,7.8467796,Migros,supermarket,Möhlin,Hauptstrasse,91,4313
node,1301279165,47.3968583,8.4490817,Denner,supermarket,Schlieren,Uitikonerstrasse,9,8952
node,1302026588,47.0374484,8.3287776,Denner,supermarket,Luzern,Langensandstrasse,23,6005
node,1305642720,47.46598,8.3273545,Aldi,supermarket,Wettingen,Landstrasse,99,5430
node,1310863960,46.8617706,9.8925538,Spar,supermarket,Klosters,Doggilochstrasse,96,7250
node,1311513812,47.4453371,8.3569372,Landi,supermarket,Würenlos,Grosszelgstrasse,18,5436
node,1322305936,47.5452203,7.5887101999999995,Coop,supermarket,Basel,Güterstrasse,125,4053
node,1328399518,47.3444645,8.5307182,Denner,supermarket,Zürich,Etzelstrasse,6,8038
node,1328945987,47.485289,8.7627422,Migros,supermarket,Winterthur,Hinterdorfstrasse,40,8405
node,1334477909,47.0605745,8.3155116,Migros,supermarket,Luzern,Mettenwylstrasse,2,6006
node,1335579491,47.0925809,8.2533795,Landi,supermarket,Rothenburg,Stationsstrasse,82,6023
node,1340164438,46.832144,7.0651572,Denner,supermarket,Grolley,Rue du Centre,9,1772
node,1340939720,47.0929813,8.2709882,Coop,supermarket,Rothenburg,Grabenweg,3,6023
node,1346995360,47.1951635,8.7231329,Coop,supermarket,Wollerau,Bahnhofstrasse,20,8832
node,1347029585,47.1918481,8.721596,Migros,supermarket,Wollerau,Roosstrasse,23,8832
node,1349203126,47.3497143,8.7084917,Volg,supermarket,Uster,Krämerackerstrasse,22,8610
node,1351032263,47.0505994,8.2993724,Migros,supermarket,Luzern,Bruchstrasse,18,6003
node,1359713810,47.3854834,8.658755,Denner,supermarket,Schwerzenbach,Bahnstrasse,16,8603
node,1360452533,47.296677,8.2265203,Volg,supermarket,Meisterschwanden,Hauptstrasse,37,5616
node,1362066985,47.2293522,8.8210549,Migros,supermarket,Rapperswil,Zürcherstrasse,4,8640
node,1365283471,47.4501609,9.6504457,Migros,supermarket,St. Margrethen SG,Neudorfstrasse,60,9430
node,1369379077,47.0616861,8.274562,Migros,supermarket,Luzern,Ruopigenplatz,20,6015
node,1370921194,47.4120314,8.6192722,Migros-Outlet,supermarket,Dietlikon,Industriestrasse,31,8305
node,1373684699,47.0575324,6.8933511,Coop,supermarket,Fontainemelon,Avenue Robert,12,2052
node,1400152206,45.8344887,9.0354938,Coop,supermarket,Chiasso,Via Maestri Comacini,19,6830
node,1409406549,47.3592095,8.5856168,Migros,supermarket,Zürich,Witikonerstrasse,293,8053
node,1410077849,46.9487883,8.0153395,Migros,supermarket,Schüpfheim,Vormüli,1,6170
node,1410226447,46.9469873,8.0094237,Coop,supermarket,Schüpfheim,Hindervormüli,9,6170
node,1411316291,47.0835538,8.4418228,Denner,supermarket,Küssnacht am Rigi,Siegwartstrasse,9,6403
node,1411316292,47.0838219,8.441276,Migros,supermarket,Küssnacht am Rigi,Siegwartstrasse,11,6403
node,1422052366,46.8762776,7.6212317,Migros,supermarket,Konolfingen,Thunstrasse,21,3510
node,1423962014,46.9741728,7.1942406,Spar,supermarket,Kerzers,Murtenstrasse,13,3210
node,1423972051,46.5286424,6.5918877,Aldi,supermarket,Renens,Avenue de Longemalle,1,1020
node,1435694226,47.6552302,9.1642088,ALDI,supermarket,Kreuzlingen,Tägerwilerstrasse,2,8280
node,1435851429,47.5849461,7.6507584,Coop,supermarket,Riehen,Schmiedgasse,7/9,4125
node,1435927404,47.3166352,9.2819007,Coop,supermarket,Urnäsch,Schwägalpstrasse,1,9107
node,1454517274,47.7202328,8.6637223,Migros,supermarket,Schaffhausen,Stüdliackerstrasse,4,8207
node,1462150714,46.5278534,6.6160481,Migros,supermarket,Lausanne,Avenue d'Echallens,63,1004
node,1464394058,47.2599025,8.8532211,Denner,supermarket,Rüti (ZH),Dorfstrasse,44,8630
node,1477740556,46.9740333,7.4818666,ALDI,supermarket,Ittigen,,19,3063
node,1490586102,47.0887222,7.5812188,Migros,supermarket,Kirchberg BE,Solothurnstrasse,17,3422
node,1492836188,47.5126166,9.4324736,Migros,supermarket,Arbon,St. Gallerstrasse,6,9320
node,1493474966,47.0712577,8.2809169,Landi,supermarket,Emmenbrücke,Bahnhofstrasse,15,6020
node,1502026603,46.4881893,8.2694488,Coop,supermarket,Münster VS,Furkastrsse,741,3985
node,1513116290,47.5690817,7.5905738,Coop,supermarket,Basel,Klybeckstrasse,142,4057
node,1517003750,47.1871962,8.4757328,ALDI,supermarket,Cham,Alte Steinhauserstrasse,10,6330
node,1519474175,47.4851713,8.7631961,Denner,supermarket,Winterthur,Hinterdorfstrasse,40,8405
node,1534942639,47.0836718,8.2869087,Volg,supermarket,Emmen,Rüeggisingerstrasse,88,6032
node,1535109062,47.5024467,7.7251961,Migros,supermarket,Füllinsdorf,Ergolzstrasse,2,4414
node,1555670487,47.2713439,8.7207864,Denner,supermarket,Oetwil am See,Schulhausstrasse,3/5,8618
node,1560009340,46.8968476,8.2498547,Migros,supermarket,Sarnen,Nelkenstrasse,5,6060
node,1565389553,47.1481892,8.0173888,Volg,supermarket,Ettiswil,Dorf,1,6218
node,1569843360,46.2244233,6.1262801,Migros,supermarket,Genève,Chemin de la Tourelle,2,1209
node,1575842960,46.9999926,8.6087819,Migros,supermarket,Brunnen,Bahnhofplatz,19,6440
node,1578335949,47.5391581,8.0453917,Volg,supermarket,Kaisten,Dorfstrasse,15,5082
node,1586212540,47.0242278,8.2944229,ALDI,supermarket,Kriens,Ringstrasse,27,6010
node,1592426136,47.1754797,8.4263134,Coop,supermarket,Hünenberg,Eichengasse,1a,6331
node,1598176926,47.5431222,7.5932694,Coop,supermarket,Basel,Güterstrasse,190,4053
node,1598176928,47.5435533,7.5921791,Migros,supermarket,Basel,Güterstrasse,180,4053
node,1598950812,47.5554994,7.6242091,Migros,supermarket,Birsfelden,Chrischonastrasse,2,4127
node,1598954903,47.55521,7.6138463,Coop,supermarket,Basel,Farnsburgerstrasse,37,4052
node,1606211122,47.4362085,8.2899101,Migros,supermarket,Fislisbach,Badenerstrasse,7d,5442
node,1608543461,47.3112966,8.5249665,Migros,supermarket,Adliswil,Albisstrasse,10,8134
node,1608543477,47.3123405,8.5243839,Denner,supermarket,Adliswil,Florastrasse,10,8134
node,1611482000,46.9777078,8.4152878,Migros,supermarket,Buochs,Ennetbürgerstrasse,45,6374
node,1613212195,47.3498922,7.8986189,Migros,supermarket,Olten,Solothurnerstrasse,21,4600
node,1626019340,47.746666,8.4806615,Coop,supermarket,Schleitheim,Schaffhauserstrasse,3,8226
node,1631232337,47.3828706,7.9476765,Migros,supermarket,Lostorf,Hauptstrasse,20,4654
node,1635306340,47.1753504,8.900457,VOI,supermarket,Siebnen,Glarnerstrasse,36,8854
node,1640255398,46.4848816,7.5618229,Volg,supermarket,Adelboden,Bodenstrasse,38,3715
node,1647190952,47.5338528,7.6335935,Migros,supermarket,Muttenz,Lutzertstrasse,40,4132
node,1654123463,47.5531289,7.5503002,Migros,supermarket,Allschwil,Baslerstrasse,191,4123
node,1654126652,47.5514531,7.5381559,Coop,supermarket,Allschwil,Baslerstrasse,28,4123
node,1668864828,47.56926,7.5964884,Migros,supermarket,Basel,Efringerstrasse,32,4057
node,1675844179,47.3915068,8.0445514,Denner,supermarket,Aarau,Ziegelrain,1,5000
node,1676132716,47.5081087,8.0191736,Migros,supermarket,Frick,Hauptstrasse,44,5070
node,1685063941,47.1658343,8.2913963,Denner,supermarket,Hochdorf,Hauptstrasse,5,6280
node,1693414693,47.342789,8.483055,Coop,supermarket,Stallikon,Sellenbüren,61,8143
node,1702309786,47.3692207,8.5029311,Denner,supermarket,Zürich,Birmensdorferstrasse,406,8055
node,1702309790,47.3702412,8.5084445,Migros,supermarket,Zürich,Birmensdorferstrasse,320,8055
node,1702309814,47.370239,8.508715,Denner,supermarket,Zürich,Birmensdorferstrasse,320,8055
node,1703379521,46.1964647,6.1941766,Migros,supermarket,Chêne-Bourg,Avenue de Bel-Air,12,1225
node,1712332282,47.0754826,8.2770722,Denner,supermarket,Emmenbrücke,Rüeggisingerstrasse,5,6020
node,1716179686,47.4086853,8.5961649,Migros,supermarket,Wallisellen,Neue Winterthurerstrasse,99,8301
node,1722681316,46.9393448,7.3899387,Migros,supermarket,Bern,Bottigenstrasse,7,3018
node,1733852562,47.4508486,8.5817962,Migros,supermarket,Kloten,Kirchgasse,5,8302
node,1738448253,47.5413237,7.5744326,Migros,supermarket,Binningen,Hauptstrasse,71,4102
node,1739677580,46.9842701,8.3115307,Migros,supermarket,Hergiswil NW,Seestrasse,15,6052
node,1739678692,46.9859583,8.3114928,Coop,supermarket,Hergiswil NW,Landweg,2,6052
node,1756956245,47.3702516,8.5371556,Coop,supermarket,Zürich,Bärengasse,16,8001
node,1768874527,47.3135644,8.9142536,Volg,supermarket,Gibswil,Tösstalstrasse,466,8498
node,1774376850,47.0936368,9.0595708,Migros,supermarket,Näfels,Oberdorf,44,8752
node,1781699424,47.4242927,9.3743594,Coop,supermarket,Sankt Gallen,Neugasse,48,9000
node,1805821597,46.9742613,7.4851349,Migros,supermarket,Ittigen,Talweg,6,3063
node,1814667113,47.173469,8.957314,Denner,supermarket,Buttikon SZ,Schufelistrasse,2,8863
node,1819434470,47.19185,8.4884315,Denner,supermarket,Steinhausen,Zugerstrasse,47,6312
node,1825830257,47.4839643,7.7351577,Coop,supermarket,Liestal,Rathausstrasse,45,4410
node,1826350410,46.9164032,7.9355269,Denner,supermarket,Escholzmatt,Hauptstrasse,76,6182
node,1829783286,47.1266834,7.9979844,Landi,supermarket,Willisau,Ettiswilerstrasse,30,6130
node,1829792548,47.1830183,7.9814026,Landi,supermarket,Schötz,Schürmatt,3,6247
node,1830151553,47.2144731,7.7841206,Migros,supermarket,Langenthal,Wiesenstrasse,28,4900
node,1831310604,47.2353206,8.6375562,Migros,supermarket,Wädenswil,Rütistrasse,1,8820
node,1835590613,47.4038519,8.4974554,Migros,supermarket,Zürich,Regensdorferstrasse,20,8049
node,1841363712,47.4341523,8.5676371,Migros,supermarket,Glattbrugg,Wallisellerstrasse,8,8152
node,1841821791,47.0313468,8.3046528,Migros,supermarket,Luzern,Zihlmattweg,46,6005
node,1845291678,47.190721,8.395948,Coop,supermarket,Sins,Luzernerstrasse,3,5643
node,1853993498,46.9323589,8.3906711,Volg,supermarket,Dallenwil,Stettlistrasse,11,6383
node,1873142600,47.4504741,8.5381901,Aldi,supermarket,Rümlang,Hofwisenstrasse,42,8153
node,1873142602,47.4507281,8.5374676,Migros,supermarket,Rümlang,Hofwisenstrasse,40a,8153
node,1884043282,46.8991663,7.661518,Volg,supermarket,Zäziwil,Thunstrasse,17,3532
node,1884921454,46.9060853,7.6391115,Coop,supermarket,Grosshöchstetten,Dorfstrasse,4c,3506
node,1923296986,47.177146,9.4490599,Denner,supermarket,Grabs,Staatsstrasse,49,9472
node,1925758931,47.3707927,8.5158561,Coop,supermarket,Zürich,Birmensdorferstrasse,200,8003
node,1928241055,47.0288451,7.7465131,VOI,supermarket,Sumiswald,Spitalstrasse,10,3454
node,1936519335,46.1916389,6.1446885,Lidl,supermarket,Genève,Rue Prévost-Martin,61,1205
node,1936519750,46.192746,6.1447911,Denner,supermarket,Genève,Rue Prévost-Martin,36,1205
node,1936565084,46.1931038,6.1435867,Migros,supermarket,Genève,Rue de Carouge,64,1205
node,1939422056,46.8037059,7.1504196,Coop,supermarket,Fribourg,Rue Louis-d'Affry,4,1700
node,1946649220,46.3187924,6.9620194,Lidl,supermarket,Aigle,Chemin de la Zima,5,1860
node,1951773716,46.1834404,6.1410491,Migros,supermarket,Carouge,Rue du Marché,16,1227
node,1981023464,46.932038,7.4843259,Coop,supermarket,Muri bei Bern,Thunstrasse,68,3074
node,1982799911,47.3615272,7.9002786,Coop,supermarket,Trimbach,Winznauerstrasse,5,4632
node,1982800776,47.3623825,7.8988142,VOI Migros Partner,supermarket,Trimbach,Chäppeligass,5,4632
node,1989668103,47.2004223,8.7932039,Migros,supermarket,Pfäffikon,Gwattstrasse,11,8808
node,2015282784,46.9024182,7.355913,Landi,supermarket,Thörishaus,Freiburgstrasse,888,3174
node,2026453690,47.0405887,9.071002,Migros,supermarket,Glarus,Schweizerhofstrasse,6,8750
node,2029777183,47.4284996,8.5638978,Coop,supermarket,Glattbrugg,Talackerstrasse,68,8152
node,2029780256,47.4306614,8.5600017,Coop,supermarket,Glattbrugg,Europastrasse,4,8152
node,2032635561,47.0374878,8.1795762,Coop,supermarket,Malters,Unterfeld,4a,6102
node,2045161980,47.5642867,9.3668176,Migros,supermarket,Romanshorn,Bahnhofstrasse,54a,8590
node,2065517375,47.7488071,8.7066278,Migros,supermarket,Thayngen,Biberstrasse,30,8240
node,2076304484,47.0905081,9.34507,Coop,supermarket,Flums,Marktstrasse,21,8890
node,2076304495,47.0966201,9.3542241,Landi,supermarket,Flums,Lochrietstrasse,22,8890
node,2076304500,47.0969482,9.3547555,Lidl,supermarket,Flums,Lochrietstrasse,29,8890
node,2077989547,47.2721282,8.3420052,Migros,supermarket,Muri AG,Kirchfeldstrasse,8,5630
node,2078772343,47.4561995,8.439926700000001,VOI,supermarket,Buchs ZH,Meierwiesenstrasse,20,8107
node,2078966780,47.0883439,8.1126209,Denner,supermarket,Ruswil,Rüediswilerstrasse,79,6017
node,2078966782,47.0882122,8.1128659,Migros,supermarket,Ruswil,Rüediswilerstrasse,79,6017
node,2081034362,47.2915021,7.9422753,Migros,supermarket,Zofingen,Aarburgerstrasse,5,4800
node,2090983741,47.16526,8.5151339,Migros,supermarket,Zug,Grabenstrasse,5,6300
node,2095618278,47.4388833,9.5363312,Migros,supermarket,Heiden,Sonnentalstrasse,2,9410
node,2101891421,46.6235066,8.0389416,VOI Migros Partner,supermarket,Grindelwald,Dorfstrasse,155,3818
node,2102717803,47.6017772,8.6885448,Migros,supermarket,Kleinandelfingen,Weinlandstrasse,4,8451
node,2105814888,47.5573491,7.5748998,ALDI,supermarket,Basel,Türkheimerstrasse,4-6,4055
node,2118018216,47.1919808,8.8297452,Denner,supermarket,Altendorf,Dorfplatz,2,8852
node,2119357764,47.281642,8.620059,Volg,supermarket,Feldmeilen,Bünishoferstrasse,152,8706
node,2130863933,46.4691957,8.2417974,Volg,supermarket,Reckingen,Furkastrasse,452,3998
node,2135356800,47.4813549,7.7308043,Volg,supermarket,Liestal,Oristalstrasse,28,4410
node,2140022290,46.8867186,8.2119637,Volg,supermarket,Stalden (Sarnen),Schwanderstrasse,22,6063
node,2177181921,46.7830515,9.684805,Coop,supermarket,Arosa,Poststrasse,16,7050
node,2186836035,46.4169304,6.2764546,Migros,supermarket,Gland,Rue Mauverney,22,1196
node,2188913027,46.200608,6.130988,Denner,supermarket,Genève,Boulevard Carl-Vogt,12,1205
node,2196483257,47.2796082,7.3993482,Landi,supermarket,Belprahon,Dos les Terras,3,2744
node,2228946682,47.3003679,8.5488069,Migros,supermarket,Rüschlikon,Zürcherstrasse,4,8803
node,2264702137,47.3874101,8.4889206,Coop,supermarket,Zürich,Badenerstrasse,650,8048
node,2277983292,46.9491034,7.4094765,ALDI,supermarket,Bern,Murtenstrasse,143,3008
node,2286976913,47.2362329,7.7718741,VOI Migros Partner,supermarket,Aarwangen,Langenthalstrasse,44,4912
node,2289483628,47.336624,8.6191373,Migros,supermarket,Zumikon,Dorfstrasse,17,8126
node,2289485720,47.3365173,8.619027299999999,Denner,supermarket,Zumikon,Dorfstrasse,17,8126
node,2297683318,47.3167934,7.6953332,Migros,supermarket,Balsthal,Goldgasse,13,4710
node,2302870551,46.8206371,8.4047956,Coop,supermarket,Engelberg,Titliszentrum,5,6390
node,2320035854,47.0470583,8.3758684,Volg,supermarket,Meggen,Hauptstrasse,43,6045
node,2323174782,47.3777313,8.5347195,Coop,supermarket,Zürich,Europaallee,5,8004
node,2329120789,47.1350089,8.5746457,Landi,supermarket,Unterägeri,Gewerbestrasse,1,6314
node,2330421254,47.3882833,8.4875671,Migros,supermarket,Zürich,Altstetterstrasse,145,8048
node,2341959630,47.4423777,9.4693669,Volg,supermarket,Eggersriet,Im Ried,2,9034
node,2352057195,47.2314125,8.8364452,Coop,supermarket,Jona,Allmeindstrasse,17,8645
node,2352059118,47.2314561,8.8372849,Migros,supermarket,Jona,Molkereistrasse,5,8645
node,2352059782,47.2312974,8.8372862,Denner,supermarket,Jona,Molkereistrasse,3,8645
node,2363424870,47.2205178,8.1516453,Volg,supermarket,Rickenbach LU,Dorfstrasse,12,6221
node,2365968440,47.6844221,8.6274517,Spar,supermarket,Flurlingen,Gründenstrasse,5,8247
node,2375333014,47.5949613,8.6795131,Volg,supermarket,Andelfingen,Thurtalstrasse,3,8450
node,2392117324,47.5476493,7.5471367,ALDI,supermarket,Allschwil,Binningerstrasse,86,4123
node,2398356753,46.265381,6.9563938,Migros,supermarket,Collombey,Zone Artisanale Entre deux Fossaux,2,1868
node,2401173797,46.1914364,6.1371407,Migros,supermarket,Geneve,Rue Gustave-Revilliod,4,1227
node,2401239033,47.3733668,8.0031319,Migros,supermarket,Schönenwerd,C. F. Ballystrasse,14,5012
node,2402905767,47.3154794,9.0836646,Landi,supermarket,Wattwil,Floozstrasse,7,9630
node,2419351139,47.6532351,8.853057,Coop,supermarket,Stein am Rhein,Kaltenbacherstrasse,32,8260
node,2419669814,47.5211702,8.5405201,Migros,supermarket,Bülach,Bahnhofstrasse,28,8180
node,2451974131,46.5307735,6.5982907,Migros,supermarket,Renens,Avenue de Florissant,38,1020
node,2457750332,47.4567151,8.4388945,Denner,supermarket,Buchs ZH,Fliederweg,2,8107
node,2467873380,46.9563968,8.3736851,Denner,supermarket,Stans,Engelbergstrasse,58,6370
node,2470508407,46.0217606,7.7481937,Migros,supermarket,Zermatt,Hofmattstrasse,12,3920
node,2485517212,47.5800952,7.5961798,Migros,supermarket,Basel,Hochbergerstrasse,70,4057
node,2490794249,46.5271839,6.6330349,Migros,supermarket,Lausanne,Rue de la Borde,3B,1018
node,2490794259,46.5269942,6.6331512,Denner,supermarket,Lausanne,Rue de la Borde,3B,1018
node,2492051833,47.2292135,8.8206472,Denner,supermarket,Rapperswil SG,Zürcherstrasse,4,8640
node,2505746262,47.3849797,8.6587805,VOI,supermarket,Schwerzenbach,Bahnstrasse,14,8603
node,2532709872,47.1261775,7.9963524,ALDI,supermarket,Willisau,Ettiswilerstrasse,29,6130
node,2533251313,47.1169875,8.1995094,Migros,supermarket,Sempach Station,Mettenwilstrasse,11,6203
node,2570294608,47.1229269,7.9948698,Denner,supermarket,Willisau,Kreuzstrasse,6,6130
node,2570311006,47.1916974,8.8551943,Migros,supermarket,Lachen,Feldstrasse,6,8853
node,2570311007,47.1916482,8.8555993,Coop,supermarket,Lachen,Feldstrasse,6,8853
node,2570311008,47.1914915,8.8550816,Denner,supermarket,Lachen SZ,Feldstrasse,6,8853
node,2577144470,47.5256583,7.6472052,Denner,supermarket,Muttenz,Hauptstrasse,56,4132
node,2577144568,47.5235181,7.6452237,Volg,supermarket,Muttenz,Hauptstrasse,11,4132
node,2578613547,47.3119015,8.0499663,Spar,supermarket,Schöftland,Holzikerstrasse,8,5040
node,2594028784,47.5596697,8.9011135,Migros,supermarket,Frauenfeld,Zürcherstrasse,227,8500
node,2600919984,46.9815929,8.3103345,Coop,supermarket,Hergiswil NW,Bahnhofstrasse,2,6052
node,2615027671,47.5478975,9.2756895,Aldi,supermarket,Amriswil,Schrofenstrasse,18,8580
node,2619445083,47.4601989,9.3889006,Migros,supermarket,Wittenbach,Oedenhof 1c,80-86,9300
node,2623963058,47.1950766,8.5236708,Coop,supermarket,Baar,Poststrasse,3,6340
node,2627101639,46.5822709,6.2122659,Denner,supermarket,Le Brassus,Rue de la Gare,4,1348
node,2634189179,47.1689071,8.2886251,Coop,supermarket,Hochdorf,Bellevuestrasse,6,6280
node,2637958553,47.5397111,8.8226081,Volg,supermarket,Gundetswil,Hauptstrasse,12,8543
node,2639842919,47.5570481,8.8961082,Migros,supermarket,Frauenfeld,Bahnhofplatz,70-72,8500
node,2642259706,46.8796927,8.6417406,Migros,supermarket,Altdorf UR,Gitschenstrasse,14,6460
node,2663868342,47.5705925,7.5733682,Coop,supermarket,Basel,Vogesenplatz,10,4056
node,2694196880,47.220472,8.152285,Denner,supermarket,Rickenbach LU,Dorfstrasse,10,6221
node,2694201014,47.207949,8.190618,Coop,supermarket,Beromünster,Bahnhofstrasse,4,6215
node,2697715693,46.9581417,8.3685356,Coop,supermarket,Stans,Buochserstrasse,4-6,6370
node,2745111745,46.4779593,8.8001178,Migros,supermarket,Faido,Via Pian della Croce,2,6760
node,2749698307,47.2395287,7.8220859,VOI Migros Partner,supermarket,Roggwil,Dorfstrasse,19,4914
node,2755917193,47.1406034,7.9705752,Volg,supermarket,Gettnau,Dorfstrasse,37,6142
node,2757540857,47.3280334,8.7997978,Migros,supermarket,Wetzikon (ZH),Bahnhofstrasse,151,8620
node,2769900453,47.2039424,9.4425991,Volg,supermarket,Gams,Haagerstrasse,4,9473
node,2778506649,46.8207411,8.4056705,Migros,supermarket,Engelberg,Klosterstrasse,5,6390
node,2835662016,46.7874403,7.0766075,ALDI,supermarket,Avry-sur-Matran,Route de Matran,5,1754
node,2853884273,46.686348100000004,7.8929517,Volg,supermarket,Bönigen,Interlakenstrasse,4,3806
node,2857736035,47.405948,8.5918795,ALDI,supermarket,Zürich,Ueberlandstrasse,441,8051
node,2859941184,47.2748374,8.9147401,Migros,supermarket,Wald ZH,Bahnhofstrasse,22,8636
